,Category,Claim,Debunk_Date,Label,Source,Keywords,bow
717,Medical advice and self-treatments,novel coronavirus can be eliminated by drinking lots of water and gargling with warm water mixed with salt or vinegar   ,3/17/2020,False,India Today,"['novel', 'coronavirus', 'eliminated', 'drinking', 'water', 'gargling', 'warm', 'water', 'mixed', 'salt', 'vinegar']","{'drink': 1, 'gargl': 1, 'salt': 1, 'water': 2, 'warm': 1, 'elimin': 1, 'vinegar': 1}"
718,"Public authority actions, policy, and communications",president trump s use of data for deaths from swine flu and seasonal flu   ,3/27/2020,False,Washington Post Fact-Checker,"['president', 'trump', 'data', 'death', 'swine', 'seasonal']","{'death': 1, 'data': 1, 'presid': 1, 'trump': 1, 'swine': 1}"
719,Virus transmission,having a beard increases your chances of getting coronavirus   ,4/3/2020,False,MediaWise,"['beard', 'increase', 'chance', 'getting', 'coronavirus']","{'increas': 1, 'chanc': 1}"
720,Medical advice and self-treatments,taking a hot bath  breathing in hot steam or using a hand dryer to blow hot air up the nose are effective ways to prevent covid     according to a lecturer in health sciences faculty at ghanaian university   ,3/31/2020,False,AfricaCheck,"['taking', 'bath', 'breathing', 'steam', 'using', 'hand', 'dryer', 'blow', 'nose', 'effective', 'prevent', 'covid', 'according', 'lecturer', 'health', 'science', 'faculty', 'ghanaian', 'university']","{'breath': 1, 'effect': 1, 'nose': 1, 'take': 1, 'univers': 1, 'health': 1, 'prevent': 1, 'hand': 1, 'steam': 1, 'accord': 1}"
721,Conspiracy theories,an image shows a train transporting the covid    virus   ,3/17/2020,False,Observador,"['image', 'show', 'train', 'transporting', 'covid', 'virus']","{'viru': 1, 'train': 1, 'imag': 1}"
722,Community spread and impact,      ecuadorians are infected with coronavirus   ,3/17/2020,False,Ecuador Chequea,"['ecuadorian', 'infected', 'coronavirus']","{'infect': 1, 'ecuadorian': 1}"
723,"Public authority actions, policy, and communications", while all covid    news has been going on  the u s  government has been sneakily trying to remove end to end encryption  which means  the government will be able to see all of your messages and listen to all of your calls    ,4/9/2020,False,PolitiFact,"['covid', 'news', 'going', 'government', 'sneakily', 'trying', 'remove', 'encryption', 'mean', 'government', 'able', 'message', 'listen', 'call']","{'mean': 1, 'govern': 2, 'messag': 1, 'call': 1, 'news': 1}"
724,"Public authority actions, policy, and communications",did donald trump attempt to steal a covid    vaccine from a german company and refuse testing kits from who   ,4/7/2020,False,MediaWise,"['donald', 'trump', 'attempt', 'steal', 'covid', 'vaccine', 'german', 'company', 'refuse', 'testing']","{'test': 1, 'vaccin': 1, 'donald': 1, 'trump': 1, 'refus': 1, 'compani': 1}"
725,"Public authority actions, policy, and communications",clinics in the philippines are turning away people with covid    symptoms  because of a advisory from the department of health   ,3/19/2020,False,AFP,"['clinic', 'philippine', 'turning', 'away', 'people', 'covid', 'symptom', 'advisory', 'department', 'health']","{'symptom': 1, 'depart': 1, 'health': 1, 'away': 1, 'philippin': 1, 'advisori': 1, 'turn': 1}"
726,Medical advice and self-treatments,red soap and white handkerchiefs are good against the coronavirus   ,3/18/2020,False,AFP,"['soap', 'white', 'handkerchief', 'good', 'coronavirus']",{'white': 1}
727,"Vaccines, medical treatments, and tests",israel allegedly developed a covid    vaccine   ,3/20/2020,False,AFP,"['israel', 'allegedly', 'developed', 'covid', 'vaccine']","{'develop': 1, 'vaccin': 1, 'israel': 1, 'allegedli': 1}"
728,Virus transmission,indian industrialist tweets that a specific mask can kill viruses   ,3/16/2020,False,BOOM FactCheck,"['indian', 'industrialist', 'tweet', 'specific', 'mask', 'kill', 'virus']","{'mask': 1, 'viru': 1, 'kill': 1, 'indian': 1, 'specif': 1, 'tweet': 1}"
729,Claims about prominent actors,cristiano ronaldo s hotels to be turned into quarantine centres in portugal   ,3/16/2020,False,BOOM FactCheck,"['cristiano', 'ronaldo', 'hotel', 'turned', 'quarantine', 'centre', 'portugal']","{'quarantin': 1, 'hotel': 1, 'turn': 1, 'cristiano': 1, 'ronaldo': 1}"
730,"Public authority actions, policy, and communications",chinese police crack down on suspected coronavirus patients   ,3/16/2020,False,BOOM FactCheck,"['chinese', 'police', 'crack', 'suspected', 'coronavirus', 'patient']","{'patient': 1, 'chines': 1, 'polic': 1, 'suspect': 1}"
731,"Public authority actions, policy, and communications",ecuadorean president lenin moreno and family quarantined in luxury galapagos home   ,3/16/2020,False,Ecuador Chequea,"['ecuadorean', 'president', 'lenin', 'moreno', 'family', 'quarantined', 'luxury', 'galapagos', 'home']","{'quarantin': 1, 'famili': 1, 'presid': 1, 'home': 1, 'ecuadorean': 1}"
732,Claims about prominent actors,president donald trump in the next    to    hours will impose a nationwide  mandatory quarantine    ,3/16/2020,False,FactCheck.org,"['president', 'donald', 'trump', 'next', 'hour', 'impose', 'nationwide', 'mandatory', 'quarantine']","{'quarantin': 1, 'donald': 1, 'presid': 1, 'trump': 1, 'hour': 1, 'nationwid': 1, 'impos': 1}"
733,Medical advice and self-treatments,gargling water with salt or vinegar  eliminates  the coronavirus   ,3/16/2020,False,FactCheck.org,"['gargling', 'water', 'salt', 'vinegar', 'eliminates', 'coronavirus']","{'gargl': 1, 'salt': 1, 'water': 1, 'elimin': 1, 'vinegar': 1}"
734,Medical advice and self-treatments,coronavirus pneumonia is similar to a dry cough and hot weather  garlic and hot water are remedies for covid      ,3/16/2020,False,FactCrescendo,"['coronavirus', 'pneumonia', 'similar', 'cough', 'weather', 'garlic', 'water', 'remedy', 'covid']","{'cough': 1, 'garlic': 1, 'water': 1}"
735,"Vaccines, medical treatments, and tests",claims of cures for covid    from multiple countries   ,3/16/2020,False,FactCrescendo,"['claim', 'cure', 'covid', 'multiple', 'country']","{'cure': 1, 'countri': 1, 'multipl': 1}"
736,Community spread and impact,   italians tourists don t want to leave ethiopia and go back in italy because of the coronavirus   ,3/16/2020,False,France 24 Observers,"['italian', 'tourist', 'want', 'leave', 'ethiopia', 'back', 'italy', 'coronavirus']","{'italian': 1, 'itali': 1, 'want': 1, 'back': 1, 'leav': 1}"
737,Claims about prominent actors,all baby formula providers are shipping formula for free during the coronavirus outbreak   ,3/17/2020,False,LeadStories,"['baby', 'formula', 'provider', 'shipping', 'formula', 'free', 'coronavirus', 'outbreak']","{'free': 1, 'outbreak': 1, 'provid': 1, 'babi': 1}"
738,"Public authority actions, policy, and communications",coronavirus outbreak prompted gun and ammunition policy changes at walmart   ,3/16/2020,False,LeadStories,"['coronavirus', 'outbreak', 'prompted', 'ammunition', 'policy', 'change', 'walmart']","{'outbreak': 1, 'walmart': 1}"
739,Community spread and impact,dallas student celebrating spring break collapses from coronavirus   ,3/16/2020,False,LeadStories,"['dallas', 'student', 'celebrating', 'spring', 'break', 'collapse', 'coronavirus']","{'break': 1, 'student': 1}"
740,Virus origin and properties,coronavirus is the least deadly virus   ,3/16/2020,False,LeadStories,"['coronavirus', 'least', 'deadly', 'virus']","{'viru': 1, 'deadli': 1}"
741,Claims about prominent actors,cristiano ronaldo is turning his hotels into hospitals to fight coronavirus   ,3/16/2020,False,LeadStories,"['cristiano', 'ronaldo', 'turning', 'hotel', 'hospital', 'fight', 'coronavirus']","{'hospit': 1, 'fight': 1, 'hotel': 1, 'turn': 1, 'cristiano': 1, 'ronaldo': 1}"
742,"Public authority actions, policy, and communications",walmart reducing hours of operation   ,3/16/2020,False,LeadStories,"['walmart', 'reducing', 'hour', 'operation']","{'reduc': 1, 'hour': 1, 'walmart': 1}"
743,Conspiracy theories,tanker train marked with  covid     on its side   ,3/16/2020,False,LeadStories,"['tanker', 'train', 'marked', 'covid', 'side']","{'train': 1, 'side': 1}"
744,Medical advice and self-treatments,cdc warns people that morel mushroom increases coronavirus risk by        ,3/16/2020,False,LeadStories,"['warns', 'people', 'morel', 'mushroom', 'increase', 'coronavirus', 'risk']","{'risk': 1, 'increas': 1, 'warn': 1}"
745,Medical advice and self-treatments,turmeric and lemon help fight against coronavirus   ,3/16/2020,False,Vishvas News,"['turmeric', 'lemon', 'help', 'fight', 'coronavirus']","{'lemon': 1, 'help': 1, 'fight': 1}"
746,"Public authority actions, policy, and communications",a military humvee labeled  covid    quarantine team  was on interstate     in michigan   ,3/25/2020,False,PolitiFact,"['military', 'humvee', 'labeled', 'covid', 'quarantine', 'team', 'interstate', 'michigan']","{'quarantin': 1, 'team': 1, 'militari': 1, 'label': 1}"
747,Claims about prominent actors,president donald trump is  announcing tomorrow that the u s  is going into quarantine for the next    days    ,3/17/2020,False,PolitiFact,"['president', 'donald', 'trump', 'announcing', 'tomorrow', 'going', 'quarantine', 'next']","{'quarantin': 1, 'announc': 1, 'donald': 1, 'presid': 1, 'trump': 1}"
748,Claims about prominent actors,president donald trump  will evoke  sic  what is called the stafford act  and  order a two week mandatory quarantine for the nation    ,3/17/2020,False,PolitiFact,"['president', 'donald', 'trump', 'evoke', 'called', 'stafford', 'order', 'week', 'mandatory', 'quarantine', 'nation']","{'week': 1, 'quarantin': 1, 'nation': 1, 'order': 1, 'donald': 1, 'presid': 1, 'trump': 1, 'call': 1}"
749,Claims about prominent actors, now  as it stands  our health care system has adequate ventilators  icu beds  medical professionals    ,3/18/2020,False,PolitiFact,"['stand', 'health', 'care', 'system', 'adequate', 'ventilator', 'medical', 'professional']","{'medic': 1, 'ventil': 1, 'care': 1, 'health': 1, 'stand': 1, 'system': 1}"
750,Claims about prominent actors,claim that dr  anthony fauci s statement that the coronavirus death rate is    times that of the seasonal flu is  a claim without any scientific basis    ,3/18/2020,False,PolitiFact,"['claim', 'anthony', 'fauci', 'statement', 'coronavirus', 'death', 'rate', 'time', 'seasonal', 'claim', 'without', 'scientific', 'basis']","{'death': 1, 'time': 1, 'rate': 1}"
751,Medical advice and self-treatments, sunlight actually can kill the  novel coronavirus     ,3/20/2020,False,PolitiFact,"['sunlight', 'actually', 'kill', 'novel', 'coronavirus']","{'kill': 1, 'actual': 1}"
752,"Public authority actions, policy, and communications",video shows problems faced by chinese police while catching coronavirus infected people   ,3/16/2020,False,India Today,"['show', 'problem', 'faced', 'chinese', 'police', 'catching', 'coronavirus', 'infected', 'people']","{'infect': 1, 'chines': 1, 'polic': 1, 'face': 1}"
753,"Vaccines, medical treatments, and tests",flu vaccine increases coronavirus risk      says military study   ,3/30/2020,False,Science Feedback,"['vaccine', 'increase', 'coronavirus', 'risk', 'military', 'study']","{'risk': 1, 'vaccin': 1, 'increas': 1, 'militari': 1, 'studi': 1}"
754,Claims about prominent actors,ecuadorian president lenin moreno and family quarantined in luxury galapagos home   ,3/16/2020,False,Ecuador Chequea,"['ecuadorian', 'president', 'lenin', 'moreno', 'family', 'quarantined', 'luxury', 'galapagos', 'home']","{'quarantin': 1, 'famili': 1, 'presid': 1, 'home': 1, 'ecuadorian': 1}"
755,Conspiracy theories,no evidence that  g is being forcibly installed in schools   ,4/2/2020,False,LeadStories,"['evidence', 'forcibly', 'installed', 'school']","{'evid': 1, 'school': 1}"
756,"Public authority actions, policy, and communications",the government is closing businesses to stop the spread of coronavirus even though  the numbers are nothing compared to h n  or ebola  everyone needs to realize our government is up to something     ,4/6/2020,False,PolitiFact,"['government', 'closing', 'business', 'stop', 'spread', 'coronavirus', 'even', 'though', 'number', 'nothing', 'compared', 'ebola', 'everyone', 'need', 'realize', 'government', 'something']","{'close': 1, 'need': 1, 'spread': 1, 'number': 1, 'govern': 2, 'even': 1, 'stop': 1, 'busi': 1, 'realiz': 1}"
757,Community spread and impact,photos show animals returning to clear venice canals   ,4/8/2020,False,MediaWise,"['photo', 'show', 'animal', 'returning', 'clear', 'venice', 'canal']","{'anim': 1, 'return': 1, 'photo': 1}"
758,"Vaccines, medical treatments, and tests",a charitable hospital in pakistan charged patients for novel coronavirus tests   ,4/9/2020,False,AFP,"['charitable', 'hospital', 'pakistan', 'charged', 'patient', 'novel', 'coronavirus', 'test']","{'test': 1, 'patient': 1, 'hospit': 1}"
759,Claims about prominent actors,claim that football star cristiano ronaldo has converted his hotel chain into coronavirus hospitals   ,3/18/2020,False,AAP FactCheck,"['claim', 'football', 'star', 'cristiano', 'ronaldo', 'converted', 'hotel', 'chain', 'coronavirus', 'hospital']","{'hospit': 1, 'convert': 1, 'chain': 1, 'hotel': 1, 'cristiano': 1, 'ronaldo': 1}"
760,Virus origin and properties,the novel coronavirus is not new   ,3/18/2020,False,AFP,"['novel', 'coronavirus']",{}
761,"Public authority actions, policy, and communications",ugandan president announces the postponement of elections   ,3/18/2020,False,AFP,"['ugandan', 'president', 'announces', 'postponement', 'election']","{'announc': 1, 'presid': 1, 'elect': 1}"
762,Virus transmission,a video shows how the coronavirus is transmitted between people  ,3/19/2020,False,AFP,"['show', 'coronavirus', 'transmitted', 'people']",{}
763,Conspiracy theories,chinese intelligence officer reveals coronavirus is a bioweapon   ,3/15/2020,False,BOOM FactCheck,"['chinese', 'intelligence', 'officer', 'reveals', 'coronavirus', 'bioweapon']","{'chines': 1, 'bioweapon': 1, 'offic': 1}"
764,"Public preparedness, protests, and civil disobedience",indian daily reports that wife of a positive patient ran away  did not comply with the authorities and tested positive   ,3/15/2020,False,BOOM FactCheck,"['indian', 'daily', 'report', 'wife', 'positive', 'patient', 'away', 'comply', 'authority', 'tested', 'positive']","{'report': 1, 'test': 1, 'posit': 2, 'patient': 1, 'indian': 1, 'away': 1, 'author': 1, 'wife': 1}"
